	logFC	logCPM	PValue
R102.5	0	8.35	1
R107.2	0	4.68	1
R107.5	0	8.31	1
R10D12.12	0	6.21	1
R10D12.13	0	5.22	1
R10D12.14	0	8.14	1
R10D12.8	0	5.92	1
R10E11.6	0	5.4	1
R10E12.2	0	6.16	1
R10E4.1	0	7	1
R10E4.11	0	5.39	1
R10E4.9	0	5.49	1
R10E9.3	0	4.92	1
R10F2.6	0	4.05	1
R10H10.6	0	4.28	1
R10H10.7	0	2.97	1
R11.1	0	4	1
R119.1	0	6.36	1
R119.3	0	3.93	1
R11A5.3	0	4.27	1
R11A5.4	0	7.44	1
R11A8.1	0	4.7	1
R11A8.2	0	7.89	1
R11A8.5	0	7.24	1
R11A8.7	0	8.8	1
R11D1.1	0	7.24	1
R11D1.10	0	3.87	1
R11D1.9	0	5.01	1
R11H6.2	0	8.49	1
R11H6.5	0	7.84	1
R12B2.2	0	5.27	1
R12C12.5	0	8.78	1
R12C12.6	0	7.67	1
R12C12.7	0	6.14	1
R12C12.8	0	4.2	1
R12E2.1	0	7.67	1
R12E2.11	0	6.69	1
R12E2.12	0	5.04	1
R12E2.13	0	5.63	1
R12E2.2	0	9.17	1
R13A5.7	0	7.29	1
R144.10	0	4.53	1
R144.11	0	4.23	1
R144.12	0	6.39	1
R144.3	0	5.53	1
R144.5	0	6.6	1
R144.6	0	5.92	1
R148.3	0	7.23	1
R148.4	0	8.47	1
R148.5	0	4.89	1
R151.10	0	5.47	1
R151.2	0	9.6	1
R151.6	0	6.95	1
R151.7	0	8.62	1
R151.8	0	7.45	1
R166.2	0	8.63	1
R166.3	0	5.59	1
R166.6	0	6.56	1
R17.2	0	7.4	1
R186.3	0	5.8	1
R186.7	0	7.61	1
R186.8	0	3.41	1
R31.2	0	6.6	1
R53.1	0	7.96	1
R53.2	0	7.02	1
R53.4	0	7.83	1
R53.5	0	5.61	1
R53.6	0	6.64	1
R74.6	0	6.41	1
R74.7	0	7.59	1
R74.8	0	9.37	1
R90.1	0	5.53	1
rab-1	0	6.31	1
rab-10	0	8.46	1
rab-11.1	0	8.12	1
rab-14	0	6.81	1
rab-21	0	5.97	1
rab-30	0	5.73	1
rab-33	0	4.35	1
rab-35	0	5.6	1
rab-39	0	3.91	1
rab-5	0	6.79	1
rab-6.1	0	6.38	1
rab-6.2	0	6.17	1
rab-7	0	6.06	1
rab-8	0	7.39	1
rabn-5	0	7.28	1
rabs-5	0	6.31	1
rabx-5	0	3.87	1
rack-1	0	6.51	1
rad-23	0	9.09	1
rad-26	0	8.63	1
rad-50	0	8.94	1
rad-51	0	8.28	1
rad-54	0	7.57	1
raga-1	0	8.48	1
ragc-1	0	7.92	1
ral-1	0	6.21	1
ran-1	0	8.74	1
ran-2	0	7.76	1
ran-3	0	8.74	1
ran-4	0	6.93	1
ran-5	0	7.69	1
rap-1	0	8.21	1
rap-2	0	6.17	1
rars-1	0	8.12	1
rars-2	0	8.32	1
rba-1	0	8.25	1
rbc-1	0	6.67	1
rbd-1	0	6.42	1
rbg-1	0	6.87	1
rbg-2	0	7.66	1
rbg-3	0	9.13	1
rbr-2	0	7.56	1
rbx-1	0	7.36	1
rbx-2	0	7.47	1
rcq-5	0	7.07	1
rde-1	0	8	1
rde-2	0	8.5	1
rde-4	0	7.65	1
rec-8	0	6.13	1
ref-1	0	5.79	1
rep-1	0	5.3	1
repo-1	0	6.96	1
reps-1	0	3.7	1
rer-1	0	6.56	1
ret-1	0	8.81	1
retr-1	0	8.93	1
rev-1	0	5.59	1
rfc-1	0	8.86	1
rfc-2	0	7.05	1
rfc-3	0	8.19	1
rfc-4	0	8.45	1
rfl-1	0	7.43	1
rfp-1	0	8.74	1
rga-1	0	3.29	1
rga-3	0	6.65	1
rgr-1	0	7.66	1
rgs-11	0	8.38	1
rgs-5	0	7.39	1
rgs-7	0	8.07	1
rgs-9	0	8.07	1
rha-1	0	8.22	1
rha-2	0	7.18	1
rheb-1	0	6.14	1
rhgf-2	0	2.99	1
rhi-1	0	6.49	1
rho-1	0	5.29	1
rhy-1	0	7.36	1
rib-1	0	5.66	1
rib-2	0	3.95	1
ric-19	0	4.59	1
ric-8	0	5.93	1
rict-1	0	7.62	1
rig-1	0	3.36	1
rig-4	0	8.7	1
ril-1	0	7.48	1
ril-2	0	7.85	1
riok-1	0	8.64	1
riok-2	0	7.79	1
riok-3	0	6.96	1
rla-0	0	6.16	1
rla-1	0	5.21	1
rla-2	0	3.3	1
rlbp-1	0	5.15	1
rle-1	0	4.96	1
rmd-1	0	9.94	1
rmd-2	0	7.14	1
rme-1	0	7.43	1
rme-2	0	7.18	1
rme-4	0	4.76	1
rme-6	0	5.87	1
rme-8	0	6.63	1
rnf-1	0	7.6	1
rnf-113	0	6.58	1
rnf-121	0	6.24	1
rnf-5	0	7.05	1
rnh-1.0	0	4.16	1
rnh-1.2	0	5.9	1
rnh-2	0	7.04	1
rnp-1	0	7.89	1
rnp-2	0	6.28	1
rnp-3	0	6.59	1
rnp-4	0	7.48	1
rnp-5	0	8.16	1
rnp-6	0	8	1
rnp-7	0	7.19	1
rnp-8	0	8.45	1
rnr-1	0	9.38	1
rnr-2	0	10.5	1
rnt-1	0	3.27	1
rod-1	0	7.71	1
rog-1	0	5.54	1
rom-1	0	5.72	1
rom-4	0	7.03	1
rom-5	0	5.83	1
rop-1	0	8.36	1
rpa-1	0	9.16	1
rpa-2	0	8.42	1
rpb-10	0	4.49	1
rpb-11	0	4.39	1
rpb-12	0	4.5	1
rpb-2	0	8.79	1
rpb-3	0	8.18	1
rpb-4	0	7.18	1
rpb-5	0	7.36	1
rpb-6	0	7.31	1
rpb-7	0	7.11	1
rpb-8	0	5.78	1
rpb-9	0	6.73	1
rpc-1	0	8.97	1
rpia-1	0	6.44	1
rpl-1	0	4.25	1
rpl-10	0	6.65	1
rpl-11.1	0	4.44	1
rpl-11.2	0	4.87	1
rpl-12	0	9.5	1
rpl-13	0	5.07	1
rpl-15	0	6.08	1
rpl-16	0	5.53	1
rpl-17	0	5.2	1
rpl-18	0	5.9	1
rpl-19	0	4.06	1
rpl-2	0	5.04	1
rpl-20	0	4.31	1
rpl-21	0	3.7	1
rpl-23	0	5.08	1
rpl-24.1	0	5.16	1
rpl-24.2	0	5.1	1
rpl-25.2	0	5.07	1
rpl-26	0	5.07	1
rpl-27	0	5.25	1
rpl-28	0	3.99	1
rpl-29	0	3.77	1
rpl-3	0	6.01	1
rpl-31	0	3.76	1
rpl-32	0	4.62	1
rpl-33	0	3.95	1
rpl-35	0	3.71	1
rpl-38	0	4.09	1
rpl-4	0	6.53	1
rpl-41	0	3.48	1
rpl-5	0	7.06	1
rpl-6	0	4.04	1
rpl-7	0	5.83	1
rpl-7A	0	6.54	1
rpl-9	0	3.91	1
rpm-1	0	4.75	1
rpn-1	0	8.07	1
rpn-10	0	8.18	1
rpn-11	0	7.95	1
rpn-12	0	7.81	1
rpn-2	0	8.74	1
rpn-3	0	9.12	1
rpn-5	0	8.97	1
rpn-6.1	0	8.55	1
rpn-6.2	0	3.94	1
rpn-7	0	9.24	1
rpn-8	0	8.6	1
rpn-9	0	8.52	1
rps-0	0	5.53	1
rps-1	0	5.05	1
rps-10	0	5.1	1
rps-11	0	5.11	1
rps-12	0	5.25	1
rps-13	0	3.67	1
rps-15	0	3.35	1
rps-16	0	4.09	1
rps-17	0	4.07	1
rps-18	0	5.22	1
rps-19	0	4.32	1
rps-2	0	7.34	1
rps-20	0	4.98	1
rps-22	0	2.74	1
rps-23	0	6.05	1
rps-24	0	5.39	1
rps-25	0	5.01	1
rps-26	0	4.4	1
rps-29	0	4.37	1
rps-3	0	6.94	1
rps-30	0	2.63	1
rps-4	0	6.11	1
rps-5	0	4.93	1
rps-6	0	3.02	1
rps-7	0	3.84	1
rps-8	0	4.97	1
rps-9	0	5.9	1
rpt-1	0	9.08	1
rpt-2	0	9.07	1
rpt-3	0	8.68	1
rpt-4	0	8.7	1
rpt-5	0	8.91	1
rpt-6	0	6.78	1
rrbs-1	0	7.06	1
rrf-1	0	8.67	1
rrf-3	0	5.63	1
rrn-3.1	0	11	1
rrn-3.56	0	4.33	1
rsa-1	0	9.05	1
rsa-2	0	7.4	1
rsbp-1	0	4.8	1
rsd-2	0	8.51	1
rsd-3	0	5.78	1
rsd-6	0	8.49	1
rskd-1	0	8.56	1
rskn-1	0	8.02	1
rskn-2	0	4.37	1
rsp-1	0	8.01	1
rsp-2	0	8.01	1
rsp-3	0	9.47	1
rsp-4	0	7.57	1
rsp-5	0	7.47	1
rsp-6	0	8.11	1
rsp-7	0	5.49	1
rsp-8	0	6.85	1
rsr-1	0	5.41	1
rsy-1	0	5.52	1
rtel-1	0	7.6	1
ruvb-1	0	8.62	1
ruvb-2	0	8.1	1
sac-1	0	7.6	1
sago-1	0	5.51	1
sams-3	0	7.56	1
sams-4	0	8.1	1
san-1	0	7.83	1
sand-1	0	8.63	1
sap-49	0	5.98	1
saps-1	0	7.84	1
sar-1	0	7.45	1
sars-1	0	8.24	1
sars-2	0	6.58	1
sas-4	0	6.77	1
sas-5	0	8.87	1
sas-6	0	7.4	1
sav-1	0	4.82	1
sax-1	0	7.04	1
sax-2	0	7.92	1
sax-3	0	7.84	1
sax-7	0	8.25	1
sbds-1	0	7.17	1
sbp-1	0	3.43	1
sca-1	0	9.17	1
scav-3	0	6.82	1
scc-1	0	7.94	1
scc-3	0	7.98	1
scd-1	0	5.91	1
scm-1	0	3.26	1
sco-1	0	6.63	1
scp-1	0	7.48	1
scpl-1	0	7.19	1
scpl-2	0	7.7	1
scpl-3	0	6.98	1
scpl-4	0	7.83	1
scrm-1	0	3.84	1
scrm-4	0	2.95	1
sdc-1	0	6.42	1
sdc-2	0	5.84	1
sdc-3	0	6.6	1
sdha-1	0	6.51	1
sdha-2	0	7.59	1
sdhb-1	0	7.18	1
sdhd-1	0	6.28	1
sdn-1	0	6.97	1
sdpn-1	0	4.21	1
sdz-27	0	3.07	1
sdz-37	0	4.26	1
sdz-38	0	3.87	1
sea-1	0	6.98	1
sea-2	0	3.95	1
sec-10	0	5.59	1
sec-12	0	7.36	1
sec-15	0	4.41	1
sec-16	0	7.5	1
sec-20	0	6.26	1
sec-22	0	5.37	1
sec-23	0	8.22	1
sec-24.1	0	8.25	1
sec-24.2	0	7.77	1
sec-3	0	7.03	1
sec-31	0	7.32	1
sec-5	0	7.59	1
sec-6	0	7.46	1
sec-8	0	7.39	1
secs-1	0	5.37	1
sedl-1	0	4.26	1
sel-1	0	8.47	1
sel-10	0	9.01	1
sel-11	0	8.56	1
sel-12	0	5.11	1
sel-13	0	6.04	1
sel-2	0	7.44	1
sel-5	0	7.64	1
sel-8	0	4.34	1
sel-9	0	7.37	1
selb-1	0	6.06	1
seld-1	0	4.51	1
sem-2	0	3.94	1
sem-5	0	7.84	1
sep-1	0	7.52	1
set-1	0	7.67	1
set-10	0	5.2	1
set-14	0	6.4	1
set-15	0	4.83	1
set-16	0	6.29	1
set-17	0	8.01	1
set-19	0	6.59	1
set-2	0	7.53	1
set-20	0	5.83	1
set-21	0	6.16	1
set-22	0	7.15	1
set-23	0	4.24	1
set-24	0	7.24	1
set-25	0	7.01	1
set-27	0	4.37	1
set-29	0	3.2	1
set-3	0	7.08	1
set-31	0	8.61	1
set-32	0	5.44	1
set-4	0	8.28	1
set-5	0	7.08	1
set-6	0	6.35	1
set-9	0	6.58	1
seu-1	0	8.26	1
sex-1	0	5.99	1
sft-4	0	7.52	1
sfxn-1.5	0	6.55	1
sgo-1	0	7.15	1
sgt-1	0	8.99	1
shc-1	0	5.03	1
shc-2	0	3.98	1
shn-1	0	3.58	1
sid-1	0	7.87	1
sig-7	0	7.46	1
sin-3	0	8.39	1
sip-1	0	9.94	1
sir-2.1	0	8.79	1
sir-2.3	0	4.9	1
sir-2.4	0	6.86	1
skn-1	0	8.52	1
skp-1	0	7.47	1
skpt-1	0	9.02	1
skr-1	0	7.76	1
skr-14	0	4.7	1
skr-15	0	3.64	1
skr-16	0	6.24	1
skr-17	0	7.13	1
skr-18	0	4.59	1
skr-2	0	7.51	1
skr-20	0	3.63	1
skr-3	0	3.55	1
skr-7	0	6.28	1
sli-1	0	7.09	1
slr-2	0	6.67	1
slx-1	0	7.25	1
sma-1	0	6.59	1
sma-3	0	4.77	1
sma-6	0	5.93	1
sma-9	0	4.69	1
smc-3	0	7.16	1
smc-4	0	7.36	1
smc-5	0	8.62	1
smc-6	0	8.84	1
smf-1	0	5.23	1
smg-1	0	6.7	1
smg-2	0	5.05	1
smg-3	0	7.32	1
smg-4	0	8.08	1
smg-5	0	6.12	1
smg-6	0	8.48	1
smg-7	0	7.54	1
smg-8	0	4.12	1
smg-9	0	4.24	1
smgl-1	0	4.6	1
smgl-2	0	7.07	1
smi-1	0	5.36	1
smk-1	0	8.41	1
smn-1	0	8.47	1
smo-1	0	7.73	1
smp-1	0	5.63	1
smr-1	0	6.9	1
sms-1	0	7.66	1
sms-2	0	5.83	1
smu-1	0	8.33	1
smu-2	0	7.69	1
sna-1	0	7.59	1
sna-2	0	8.86	1
snap-1	0	8.03	1
snap-29	0	6.47	1
snb-1	0	7.72	1
snf-1	0	7.33	1
snfc-5	0	7.57	1
snr-1	0	6.26	1
snr-2	0	6.99	1
snr-3	0	5.81	1
snr-4	0	7.04	1
snr-5	0	5.81	1
snr-6	0	5.64	1
snr-7	0	5.33	1
snt-2	0	4.45	1
snt-5	0	4.43	1
snx-1	0	6.77	1
snx-6	0	5.84	1
soc-1	0	4.68	1
soc-2	0	6.09	1
sod-1	0	6.22	1
sod-2	0	7.63	1
sop-2	0	5.78	1
sop-3	0	7.28	1
sor-1	0	7.51	1
sor-3	0	7.41	1
sos-1	0	5.11	1
spas-1	0	8.11	1
spat-1	0	6.37	1
spat-2	0	6.44	1
spat-3	0	8.37	1
spc-1	0	7.38	1
spd-1	0	5.69	1
spd-2	0	8.9	1
spd-3	0	5.83	1
spd-5	0	9.26	1
spe-39	0	6.47	1
spe-41	0	2.86	1
spe-5	0	7.71	1
spe-6	0	3.49	1
spg-7	0	4.53	1
sph-1	0	3.35	1
sphk-1	0	4.8	1
spk-1	0	8.74	1
spl-1	0	6.93	1
spn-4	0	10.6	1
spo-11	0	7.87	1
spr-1	0	6.63	1
spr-2	0	9.11	1
spr-3	0	6.86	1
spr-4	0	7.36	1
spr-5	0	6.82	1
spsb-1	0	6.2	1
spsb-2	0	8.49	1
spt-4	0	6.49	1
spt-5	0	7.37	1
sptf-3	0	5.2	1
sptl-1	0	7.95	1
sptl-3	0	6.35	1
sqd-1	0	8.85	1
sqrd-1	0	5.54	1
sqv-1	0	7.02	1
sqv-3	0	6.7	1
sqv-4	0	2.81	1
sqv-5	0	8.63	1
sqv-6	0	5.39	1
sqv-7	0	7.98	1
srab-13	0	3.51	1
src-1	0	4.59	1
src-2	0	2.63	1
sre-13	0	3.2	1
sre-4	0	3.56	1
sre-9	0	3.42	1
srgp-1	0	9.92	1
sri-40	0	3.76	1
srp-6	0	5.07	1
srp-7	0	8.05	1
srx-88	0	3.86	1
ssup-72	0	6.84	1
sta-1	0	3.61	1
stam-1	0	8.08	1
stau-1	0	7.23	1
stc-1	0	7.51	1
stdh-1	0	4.83	1
sti-1	0	8.28	1
stim-1	0	6.09	1
stip-1	0	6.8	1
stl-1	0	7.66	1
sto-1	0	6.14	1
sto-4	0	6.28	1
strd-1	0	6.33	1
such-1	0	7.8	1
suf-1	0	7.98	1
sun-1	0	8.34	1
sup-17	0	8.46	1
sup-26	0	6.96	1
sup-37	0	6	1
sur-2	0	8.4	1
sur-5	0	6.22	1
sur-6	0	9.17	1
sur-7	0	4.89	1
sut-1	0	5.87	1
sut-2	0	5.89	1
swan-1	0	7.08	1
swan-2	0	7.64	1
swd-2.1	0	7.78	1
swd-2.2	0	8.34	1
swp-1	0	5.67	1
syd-2	0	5.52	1
syg-2	0	4.87	1
sym-3	0	6.28	1
sym-4	0	7.64	1
symk-1	0	7.79	1
syn-16	0	7.04	1
syp-1	0	6.07	1
syp-2	0	8.8	1
syp-4	0	8.45	1
sys-1	0	5.77	1
syx-17	0	5.65	1
syx-18	0	6.45	1
syx-2	0	3.16	1
syx-3	0	5.61	1
syx-4	0	6.56	1
syx-5	0	7.45	1
syx-6	0	5.27	1
syx-7	0	7.47	1
szy-20	0	7.75	1
szy-4	0	9.72	1
T01B7.5	0	7.42	1
T01B7.6	0	8.87	1
T01C3.2	0	5.44	1
T01C3.3	0	7.21	1
T01C3.9	0	6.5	1
T01D3.1	0	4.62	1
T01D3.5	0	8.02	1
T01E8.5	0	6.94	1
T01E8.6	0	5.08	1
T01G1.4	0	6.22	1
T01G5.7	0	5.45	1
T01G9.2	0	7.3	1
T01H10.8	0	3.33	1
T01H3.2	0	7.23	1
T01H3.3	0	8.39	1
T01H3.4	0	6.01	1
T02C12.2	0	7.9	1
T02C12.3	0	8.26	1
T02E1.2	0	8	1
T02G5.11	0	5.56	1
T02G5.12	0	7.87	1
T02G5.7	0	7.3	1
T02G6.5	0	7.65	1
T02H6.1	0	6.03	1
T02H6.11	0	6.55	1
T03D3.5	0	4.88	1
T03F1.1	0	7.19	1
T03F1.12	0	6.01	1
T03F1.6	0	4.31	1
T03F1.7	0	6.5	1
T03F1.8	0	7.19	1
T03F6.3	0	7.88	1
T03G11.4	0	6.23	1
T03G11.6	0	8.4	1
T04A8.11	0	5.93	1
T04A8.6	0	6.67	1
T04A8.7	0	3.28	1
T04A8.8	0	8.83	1
T04B8.5	0	5.92	1
T04C4.1	0	3.62	1
T04C9.1	0	6.84	1
T04D3.1	0	6.18	1
T04D3.5	0	8.53	1
T04D3.8	0	3.71	1
T04F8.2	0	6.47	1
T04F8.6	0	7.07	1
T04G9.1	0	6.51	1
T04H1.2	0	8.98	1
T04H1.5	0	6.48	1
T05A12.3	0	6.45	1
T05A12.4	0	8.26	1
T05A7.1	0	6.42	1
T05B9.1	0	8.81	1
T05C1.4	0	6.44	1
T05E11.3	0	9.86	1
T05E11.9	0	2.97	1
T05E7.3	0	8.54	1
T05E8.3	0	8.1	1
T05F1.13	0	6.66	1
T05F1.2	0	9.24	1
T05F1.4	0	6.61	1
T05G5.1	0	6.9	1
T05G5.4	0	4.76	1
T05G5.5	0	5.79	1
T05G5.9	0	7.79	1
T05H10.1	0	9.3	1
T05H10.4	0	8.27	1
T05H10.6	0	8.81	1
T05H10.7	0	7.5	1
T05H4.10	0	6.07	1
T05H4.11	0	7.79	1
T05H4.5	0	7.75	1
T05H4.6a	0	7.61	1
T06A10.3	0	4.89	1
T06D10.2	0	8.29	1
T06D4.1	0	7.36	1
T06D8.5	0	6.74	1
T06D8.7	0	6.64	1
T06D8.9	0	7.83	1
T06E6.1	0	5.25	1
T07A9.10	0	6.84	1
T07A9.12	0	3.42	1
T07A9.15	0	5.56	1
T07A9.8	0	6.74	1
T07A9.9	0	7.95	1
T07C12.12	0	7.45	1
T07C12.14	0	7.02	1
T07C4.10	0	4.84	1
T07C4.12	0	3.71	1
T07C4.3	0	7.96	1
T07D3.9	0	5.54	1
T07D4.5	0	6.76	1
T07E3.3	0	7.5	1
T07E3.4	0	6.89	1
T07F10.3	0	7.8	1
T07F12.2	0	8.15	1
T07F8.4	0	3.81	1
T08A11.1	0	8.17	1
T08A11.2	0	8.61	1
T08B2.11	0	5.45	1
T08B2.5	0	7.17	1
T08B2.7	0	9.09	1
T08B2.8	0	3.66	1
T08G11.1	0	7.91	1
T08G11.4	0	8.23	1
T09A12.2	0	2.75	1
T09A5.15	0	3.78	1
T09A5.4	0	3.2	1
T09A5.5	0	4.97	1
T09A5.7	0	5.67	1
T09A5.8	0	8.87	1
T09A5.9	0	6.46	1
T09B4.1	0	9.65	1
T09B4.2	0	6.35	1
T09B4.5	0	5.45	1
T09B4.8	0	3.93	1
T09B4.9	0	7.92	1
T09B9.1	0	8.04	1
T09B9.4	0	7.94	1
T09E8.1	0	9.34	1
T09E8.3	0	6.54	1
T09F3.2	0	8.22	1
T09F3.4	0	4.28	1
T09F3.5	0	6.55	1
T10B10.3	0	8.27	1
T10B11.2	0	8.22	1
T10B11.6	0	6.43	1
T10B11.7	0	4.42	1
T10B11.8	0	8.3	1
T10B5.3	0	7.03	1
T10C6.10	0	5.46	1
T10C6.5	0	7.53	1
T10C6.6	0	7.23	1
T10D4.6	0	6.28	1
T10E9.1	0	7.72	1
T10E9.2	0	9.35	1
T10F2.2	0	6.98	1
T10F2.4	0	8.44	1
T10F2.5	0	4.77	1
T11B7.1	0	3.82	1
T11F8.1	0	7.69	1
T11G6.2	0	5.83	1
T11G6.4	0	3.02	1
T11G6.5	0	8.79	1
T11G6.8	0	8.23	1
T12A2.2	0	9.69	1
T12A2.3	0	4.82	1
T12A2.7	0	7.76	1
T12B3.3	0	4.29	1
T12B3.4	0	6.57	1
T12C9.7	0	7.93	1
T12D8.6	0	6.41	1
T12E12.1	0	8.66	1
T12E12.2	0	6.92	1
T12E12.3	0	3.91	1
T12F5.1	0	6.76	1
T12F5.2	0	5.48	1
T12G3.2	0	7.59	1
T12G3.4	0	3.07	1
T12G3.5	0	6.28	1
T12G3.6	0	8.2	1
T12G3.7	0	6.67	1
T13C2.6	0	9.29	1
T13C5.6	0	5.63	1
T13F2.2	0	6.39	1
T13F2.6	0	8.95	1
T13H5.4	0	8.27	1
T13H5.5	0	4.84	1
T13H5.8	0	8.11	1
T14B4.1	0	6.87	1
T14B4.2	0	4.57	1
T14B4.3	0	8.62	1
T14B4.5	0	3.58	1
T14B4.8	0	5.81	1
T14D7.1	0	3.63	1
T14F9.2	0	5.72	1
T14G10.5	0	7.35	1
T14G10.7	0	8.22	1
T14G10.8	0	4.22	1
T14G11.1	0	5.45	1
T14G8.3	0	6.52	1
T15B7.2	0	7.08	1
T15H9.2	0	6.89	1
T16G1.9	0	7.8	1
T16G12.4	0	4.44	1
T16G12.6	0	7.31	1
T16G12.8	0	8.15	1
T16H12.11	0	7.04	1
T16H12.3	0	4.52	1
T16H12.4	0	6.44	1
T16H12.9	0	3.37	1
T18D3.1	0	6.32	1
T19A5.1	0	9.23	1
T19A6.1	0	8.56	1
T19A6.3	0	7.07	1
T19B10.6	0	9.07	1
T19B10.8	0	8.79	1
T19B4.1	0	4.9	1
T19B4.3	0	4.8	1
T19B4.5	0	3.57	1
T19C3.1	0	3.16	1
T19C3.4	0	3.31	1
T19H12.2	0	8.74	1
T19H5.4	0	6.35	1
T20B12.1	0	7.58	1
T20B12.3	0	7.32	1
T20B12.7	0	7.92	1
T20D3.3	0	6.77	1
T20D3.5	0	7.71	1
T20D3.6	0	4.11	1
T20D3.8	0	7.89	1
T20F10.2	0	6.92	1
T20F5.3	0	3.93	1
T20F5.6	0	7.8	1
T20F5.7	0	6.48	1
T20F7.1	0	6.19	1
T20G5.14	0	5.8	1
T20G5.4	0	4.63	1
T20G5.9	0	5.21	1
T20H4.5	0	6.93	1
T21B10.1	0	5.33	1
T21B10.3	0	8.93	1
T21B10.4	0	7.96	1
T21B4.17	0	5.78	1
T21C9.1	0	7.97	1
T21C9.13	0	10.6	1
T21C9.4	0	8.82	1
T22B11.5	0	8.47	1
T22B7.4	0	4.95	1
T22C1.1	0	7.12	1
T22C1.11	0	6.48	1
T22C1.3	0	7.92	1
T22C1.4	0	7.99	1
T22C1.5	0	2.87	1
T22C1.6	0	8.23	1
T22C8.3	0	5.02	1
T22C8.4	0	3.36	1
T22D1.11	0	3.82	1
T22D1.3	0	7.89	1
T22D1.4	0	9.77	1
T22D1.5	0	8.42	1
T22F3.2	0	7.6	1
T22F3.3	0	5.37	1
T22G5.3	0	4.64	1
T22H9.1	0	5.97	1
T23B12.1	0	6.07	1
T23B12.2	0	5.86	1
T23B12.3	0	6.44	1
T23B12.4	0	9.01	1
T23B12.6	0	8.09	1
T23B3.1	0	8.34	1
T23B3.2	0	3.75	1
T23B5.3	0	7.11	1
T23C6.4	0	5.32	1
T23D8.3	0	7.43	1
T23D8.7	0	8.55	1
T23E1.2	0	3.34	1
T23F11.1	0	7.06	1
T23F11.4	0	6.58	1
T23F2.5	0	6.53	1
T23F6.1	0	2.92	1
T23G11.4	0	6.13	1
T23G11.7	0	7.59	1
T23G4.3	0	4.71	1
T23G5.2	0	8.29	1
T23G7.3	0	7.34	1
T23H2.3	0	7.26	1
T24A6.20	0	4.86	1
T24B1.1	0	8.06	1
T24B8.2	0	6.7	1
T24B8.3	0	5.89	1
T24B8.7	0	5.7	1
T24C2.2	0	4.77	1
T24C4.5	0	3.21	1
T24D1.2	0	8.56	1
T24D1.3	0	5.73	1
T24D1.5	0	8.37	1
T24E12.1	0	5.25	1
T24E12.11	0	5.39	1
T24F1.2	0	7.74	1
T24F1.3	0	4.09	1
T24G10.2	0	8.68	1
T24H10.1	0	4.58	1
T24H10.4	0	8.1	1
T24H7.2	0	9.04	1
T24H7.3	0	6.43	1
T24H7.4	0	5.37	1
T25B9.8	0	8.26	1
T25B9.9	0	8.99	1
T25C8.1	0	3.53	1
T25D3.2	0	7.12	1
T25E12.6	0	5.65	1
T25G3.1	0	5.37	1
T25G3.3	0	8.18	1
T25G3.4	0	4.65	1
T26A5.2	0	7.3	1
T26A5.4	0	6.36	1
T26A5.5	0	8.97	1
T26A5.6	0	8.15	1
T26A5.8	0	6.23	1
T26A8.1	0	9.19	1
T26A8.4	0	7.38	1
T26C11.4	0	5.68	1
T26C12.1	0	6.8	1
T26C5.3	0	7.9	1
T26E3.4	0	7.68	1
T26G10.1	0	6.97	1
T27A3.1	0	7.31	1
T27A3.2	0	8.1	1
T27A3.6	0	5.25	1
T27A3.7	0	6.1	1
T27A8.2	0	3.58	1
T27E4.1	0	5.22	1
T27E9.2	0	4.75	1
T27F2.2	0	3.61	1
T27F6.4	0	8.42	1
T27F6.6	0	5.51	1
T27F6.7	0	7.04	1
T27F7.1	0	7.72	1
T27F7.4	0	7.31	1
T28A11.22	0	4.26	1
T28A8.3	0	7.56	1
T28A8.4	0	7.2	1
T28A8.5	0	5.86	1
T28A8.6	0	7.04	1
T28B11.1	0	8.47	1
T28B8.1	0	3.68	1
T28C6.3	0	4.02	1
T28C6.7	0	6.49	1
T28D6.6	0	7.19	1
T28D9.1	0	7.43	1
T28D9.3	0	4.51	1
T28D9.4	0	7.71	1
T28F2.2	0	3.63	1
T28F4.1	0	3.87	1
T28F4.4	0	4.06	1
tac-1	0	6.61	1
taf-1	0	7.62	1
taf-10	0	6.8	1
taf-11.1	0	5.16	1
taf-11.2	0	7.81	1
taf-11.3	0	5.06	1
taf-12	0	6.14	1
taf-13	0	5.51	1
taf-2	0	3.11	1
taf-3	0	6.19	1
taf-4	0	6.07	1
taf-5	0	8.28	1
taf-6.1	0	6.57	1
taf-7.1	0	5.24	1
taf-7.2	0	4.52	1
taf-8	0	8.28	1
taf-9	0	6.1	1
tag-115	0	6.99	1
tag-117	0	6.24	1
tag-123	0	8.27	1
tag-124	0	6.25	1
tag-130	0	6.58	1
tag-131	0	7.15	1
tag-135	0	8.51	1
tag-143	0	7.53	1
tag-144	0	8.01	1
tag-146	0	8.24	1
tag-147	0	6.34	1
tag-151	0	7	1
tag-153	0	8.76	1
tag-163	0	5.98	1
tag-164	0	3.42	1
tag-165	0	8.34	1
tag-170	0	6.98	1
tag-172	0	6.25	1
tag-173	0	7.17	1
tag-174	0	7.13	1
tag-175	0	4.85	1
tag-179	0	7.05	1
tag-182	0	9.61	1
tag-184	0	6.84	1
tag-189	0	6.92	1
tag-192	0	6.28	1
tag-210	0	8.39	1
tag-214	0	9	1
tag-218	0	5.56	1
tag-224	0	4.62	1
tag-229	0	6.1	1
tag-231	0	6.15	1
tag-232	0	5.75	1
tag-233	0	6.52	1
tag-235	0	6.57	1
tag-241	0	3.53	1
tag-242	0	4.46	1
