	logFC	logCPM	PValue
trap-3	0	7.16	1
trap-4	0	7.61	1
tre-1	0	9.61	1
tre-2	0	7.18	1
trm-1	0	8.21	1
trpa-2	0	3.11	1
trr-1	0	7.72	1
trt-1	0	8.47	1
trxr-1	0	6.52	1
trxr-2	0	5.84	1
try-1	0	9.15	1
tsfm-1	0	6.94	1
tsn-1	0	7.09	1
tsp-12	0	8.13	1
tsr-1	0	5.47	1
ttb-1	0	8	1
tth-1	0	5.12	1
ttll-12	0	7.66	1
ttll-4	0	8.02	1
ttll-5	0	7.82	1
ttm-1	0	5.34	1
ttr-50	0	7.44	1
ttr-53	0	7.12	1
ttx-7	0	7.39	1
ttyh-1	0	7.14	1
tufm-1	0	8.48	1
tufm-2	0	8.07	1
tut-1	0	6.55	1
tut-2	0	8.2	1
twk-34	0	2.69	1
tyr-5	0	5.94	1
uaf-1	0	7.62	1
uaf-2	0	4.09	1
uba-1	0	10.4	1
ubc-1	0	3.8	1
ubc-12	0	5.92	1
ubc-13	0	7.18	1
ubc-14	0	6.76	1
ubc-16	0	6.2	1
ubc-18	0	7.8	1
ubc-20	0	7.8	1
ubc-25	0	9.53	1
ubc-3	0	7.98	1
ubc-6	0	8.49	1
ubc-7	0	8.85	1
ubc-9	0	7.54	1
ubh-2	0	5.49	1
ubh-3	0	7.1	1
ubh-4	0	7.44	1
ubl-1	0	3.77	1
ubl-5	0	4.76	1
ubq-1	0	10.4	1
ubq-2	0	5.44	1
ubxn-1	0	7.78	1
ubxn-2	0	6.86	1
ubxn-4	0	8.6	1
ubxn-6	0	8.45	1
ucp-4	0	6.43	1
ucr-1	0	8.51	1
ucr-2.1	0	4.04	1
ucr-2.2	0	5.51	1
ucr-2.3	0	6.95	1
uda-1	0	8.01	1
uev-1	0	5.83	1
uev-3	0	5.47	1
ufd-1	0	7.4	1
ufd-2	0	7.95	1
ufd-3	0	9.34	1
ugt-28	0	6.28	1
ugt-45	0	5.12	1
ugt-58	0	4.42	1
ugt-64	0	6.01	1
ugtp-1	0	7.81	1
uig-1	0	4.22	1
ula-1	0	6.63	1
ulp-1	0	8.49	1
ulp-2	0	8.09	1
ulp-3	0	4.41	1
ulp-4	0	7.75	1
ulp-5	0	6.7	1
umps-1	0	5.66	1
unc-101	0	3.82	1
unc-108	0	7.76	1
unc-11	0	5.27	1
unc-112	0	7.06	1
unc-116	0	6.31	1
unc-119	0	5.81	1
unc-13	0	3.43	1
unc-14	0	7.75	1
unc-16	0	6.51	1
unc-18	0	4.09	1
unc-26	0	5.09	1
unc-32	0	7.95	1
unc-37	0	8.62	1
unc-38	0	5.15	1
unc-40	0	8.53	1
unc-43	0	7.08	1
unc-44	0	4.07	1
unc-45	0	4.19	1
unc-50	0	5.4	1
unc-51	0	5.39	1
unc-57	0	8.03	1
unc-59	0	7.74	1
unc-6	0	6.02	1
unc-60	0	9.1	1
unc-61	0	8.73	1
unc-62	0	6.25	1
unc-64	0	4.14	1
unc-68	0	2.63	1
unc-69	0	8.33	1
unc-71	0	7.97	1
unc-73	0	6.2	1
unc-76	0	7.43	1
unc-78	0	7.67	1
unc-83	0	4.88	1
unc-84	0	7.97	1
unc-85	0	7.3	1
unc-87	0	3.43	1
unc-94	0	8.87	1
unc-97	0	5.98	1
ung-1	0	6.33	1
upp-1	0	7.69	1
uri-1	0	8.47	1
urm-1	0	6.18	1
use-1	0	7.18	1
uso-1	0	4.59	1
usp-14	0	9.15	1
usp-33	0	7.61	1
usp-46	0	6.17	1
usp-48	0	8.67	1
utx-1	0	6.79	1
vab-1	0	8.7	1
vab-10	0	3.21	1
vab-19	0	3.49	1
vab-2	0	5.64	1
vab-8	0	7.64	1
vars-1	0	7.81	1
vars-2	0	8.5	1
vav-1	0	3.38	1
vbh-1	0	5.84	1
vem-1	0	5.05	1
ver-3	0	6.57	1
vet-1	0	3.43	1
vet-2	0	6.26	1
VF13D12L.1	0	7.3	1
vha-1	0	6.52	1
vha-10	0	6.92	1
vha-11	0	7.31	1
vha-12	0	8.6	1
vha-13	0	9.24	1
vha-14	0	7.75	1
vha-15	0	7.84	1
vha-16	0	7.14	1
vha-17	0	6.31	1
vha-18	0	8.38	1
vha-19	0	6.57	1
vha-2	0	8.89	1
vha-4	0	8.06	1
vha-7	0	8.77	1
vha-8	0	8.09	1
vha-9	0	7.08	1
vhl-1	0	5.56	1
vhp-1	0	6.09	1
vig-1	0	9.61	1
viln-1	0	7.34	1
vpr-1	0	8.92	1
vps-11	0	4.63	1
vps-16	0	7.99	1
vps-18	0	7.6	1
vps-2	0	6.53	1
vps-20	0	8.24	1
vps-22	0	7.4	1
vps-25	0	7.4	1
vps-26	0	6.68	1
vps-28	0	6.89	1
vps-29	0	6.82	1
vps-32.1	0	7.97	1
vps-33.1	0	6.82	1
vps-33.2	0	9.03	1
vps-34	0	7.83	1
vps-35	0	8.14	1
vps-36	0	6.39	1
vps-37	0	7.41	1
vps-39	0	9.1	1
vps-4	0	5.47	1
vps-41	0	5.41	1
vps-45	0	6.7	1
vps-51	0	8.11	1
vps-52	0	7.08	1
vps-53	0	7.34	1
vps-54	0	7.38	1
vrk-1	0	8.67	1
W01A11.1	0	8.15	1
W01A11.2	0	5.23	1
W01A8.5	0	7.83	1
W01C8.5	0	5.94	1
W01D2.1	0	4.83	1
W01D2.5	0	6.37	1
W01G7.4	0	7.1	1
W02A11.1	0	4.61	1
W02B12.10	0	7.39	1
W02B12.11	0	4.9	1
W02B12.15	0	4.93	1
W02B12.9	0	5.87	1
W02B8.2	0	5.27	1
W02D3.1	0	4.2	1
W02D3.4	0	6.74	1
W02D7.5	0	5.74	1
W02D7.6	0	5.91	1
W02D9.2	0	7.84	1
W02D9.3	0	6.82	1
W02D9.4	0	2.83	1
W02F12.3	0	8.55	1
W02F12.4	0	8.26	1
W02F12.5	0	8.92	1
W02H5.2	0	3.3	1
W03A5.2	0	2.73	1
W03A5.4	0	5.16	1
W03C9.2	0	6.86	1
W03C9.5	0	4.91	1
W03F8.3	0	4.89	1
W03F8.4	0	7.95	1
W03F9.1	0	5.5	1
W03F9.10	0	7.59	1
W03F9.2	0	5.17	1
W03G9.2	0	7.4	1
W03G9.3	0	2.63	1
W03G9.8	0	5.24	1
W04A4.5	0	6.68	1
W04A8.1	0	6.68	1
W04A8.5	0	4.65	1
W04B5.4	0	5.35	1
W04B5.5	0	6.02	1
W04C9.2	0	4.59	1
W04C9.4	0	4.98	1
W04D2.4	0	9.07	1
W04D2.5	0	5.81	1
W04D2.6	0	8.7	1
W04E12.2	0	5.69	1
W04G3.5	0	7.21	1
W05F2.3	0	9.19	1
W05F2.6	0	7.9	1
W05H9.2	0	6.67	1
W05H9.4	0	7.79	1
W06A7.4	0	3.87	1
W06B4.1	0	8.74	1
W06B4.2	0	5	1
W06D11.1	0	7.5	1
W06D11.2	0	2.89	1
W06D11.3	0	6.57	1
W06D4.3	0	3.21	1
W06H8.5	0	3.16	1
W07A8.2	0	7.97	1
W07E11.1	0	7.5	1
W07E6.2	0	4.69	1
W07E6.5	0	4.24	1
W07G4.3	0	6.38	1
W08A12.1	0	8.11	1
W08E12.1	0	4.29	1
W08E12.7	0	9.59	1
W08E3.2	0	5.8	1
W08F4.3	0	7.63	1
W08G11.3	0	6.69	1
W09B6.4	0	3.34	1
W09C3.4	0	6.99	1
W09C5.1	0	5.85	1
W09C5.7	0	7.55	1
W09C5.8	0	7.44	1
W09D10.1	0	7.88	1
W09D10.3	0	3.22	1
W09D10.4	0	5.27	1
W09D6.5	0	3.76	1
W09G12.9	0	4.79	1
W09G3.1	0	4.37	1
W09G3.6	0	6.64	1
W09G3.7	0	4.03	1
W10D9.6	0	4.29	1
wah-1	0	6.55	1
wapl-1	0	8.42	1
wars-2	0	5.04	1
WBGene00003979	0	5.96	1
WBGene00206389	0	5.13	1
WBGene00206412	0	3.99	1
WBGene00206423	0	5.02	1
WBGene00219218	0	4.47	1
WBGene00219275	0	3.93	1
WBGene00219303	0	3.15	1
WBGene00219313	0	8.19	1
WBGene00219451	0	7.69	1
WBGene00219609	0	6.04	1
WBGene00219701	0	4.87	1
WBGene00219803	0	7.23	1
WBGene00219816	0	4.55	1
WBGene00219849	0	6.84	1
WBGene00219904	0	4.35	1
WBGene00219908	0	4.78	1
WBGene00219985	0	3.46	1
WBGene00220010	0	4.52	1
WBGene00220040	0	3.58	1
WBGene00220226	0	3.1	1
WBGene00220246	0	4.12	1
WBGene00235102	0	6.9	1
WBGene00235385	0	2.69	1
wdfy-2	0	7.96	1
wdr-23	0	8.53	1
wdr-5	0	8.49	1
wdr-5.3	0	7.07	1
wee-1.3	0	8.32	1
wht-2	0	9.03	1
wht-7	0	7.2	1
wip-1	0	6.75	1
wnk-1	0	8.11	1
wrm-1	0	5.61	1
wrn-1	0	7.69	1
wrt-4	0	3.75	1
wsp-1	0	7.16	1
wts-1	0	7.27	1
wwp-1	0	7.66	1
xbp-1	0	8.77	1
xbx-6	0	6.08	1
xnd-1	0	8.69	1
xnp-1	0	7.77	1
xol-1	0	6.44	1
xpa-1	0	5.88	1
xpc-1	0	7.41	1
xpg-1	0	8.61	1
xpo-1	0	6.97	1
xpo-2	0	7.18	1
xpo-3	0	7.96	1
xrn-2	0	3.67	1
Y102A11A.8	0	5.54	1
Y102A5C.6	0	3.83	1
Y102E9.2	0	8.46	1
Y104H12D.2	0	5.63	1
Y104H12D.4	0	3.44	1
Y105C5A.1	0	5.7	1
Y105C5B.19	0	5.99	1
Y105E8A.10	0	7.75	1
Y105E8A.11	0	4.44	1
Y105E8A.14	0	3.43	1
Y105E8A.19	0	6	1
Y105E8A.2	0	7.61	1
Y105E8A.20	0	5.88	1
Y105E8A.21	0	7.99	1
Y105E8A.23	0	5.54	1
Y105E8A.24	0	5.78	1
Y105E8A.3	0	7.94	1
Y105E8A.8	0	7.69	1
Y105E8B.5	0	6.07	1
Y106G6A.1	0	6.41	1
Y106G6A.2	0	8.1	1
Y106G6A.5	0	7.43	1
Y106G6D.5	0	5.87	1
Y106G6D.6	0	5.8	1
Y106G6D.7	0	4.16	1
Y106G6E.4	0	3.05	1
Y106G6H.14	0	6.3	1
Y106G6H.15	0	7.06	1
Y106G6H.16	0	6.01	1
Y106G6H.5	0	7.89	1
Y106G6H.6	0	8.53	1
Y106G6H.8	0	5.99	1
Y108G3AL.2	0	7.62	1
Y108G3AL.7	0	4.7	1
Y10G11A.1	0	7.54	1
Y110A2AL.12	0	2.64	1
Y110A2AR.1	0	8.57	1
Y110A2AR.3	0	5.27	1
Y110A7A.15	0	8.09	1
Y110A7A.19	0	6.81	1
Y110A7A.4	0	7.98	1
Y110A7A.6	0	8.79	1
Y110A7A.8	0	8.57	1
Y110A7A.9	0	8.34	1
Y111B2A.1	0	3.16	1
Y111B2A.10	0	5.87	1
Y111B2A.2	0	5.39	1
Y111B2A.24	0	5.53	1
Y111B2A.3	0	8.05	1
Y111B2A.4	0	3.9	1
Y113G7B.16	0	6.77	1
Y113G7B.24	0	5.55	1
Y116A8C.13	0	3.67	1
Y116A8C.26	0	5.64	1
Y116A8C.27	0	4.4	1
Y116A8C.30	0	3.16	1
Y119C1A.1	0	4.45	1
Y119C1B.10	0	5.31	1
Y119C1B.4	0	5.47	1
Y119C1B.5	0	6.86	1
Y119D3B.11	0	6.98	1
Y119D3B.12	0	4.84	1
Y11D7A.10	0	4.46	1
Y11D7A.7	0	5.47	1
Y11D7A.8	0	6.4	1
Y14H12B.1	0	7.44	1
Y14H12B.2	0	7.05	1
Y17G7B.10	0	6.63	1
Y17G7B.12	0	5.16	1
Y17G7B.13	0	4.81	1
Y17G7B.17	0	7.06	1
Y17G7B.18	0	5.56	1
Y17G7B.19	0	3.21	1
Y17G7B.20	0	6.6	1
Y17G7B.3	0	5.29	1
Y17G7B.4	0	6.41	1
Y17G9B.4	0	5.68	1
Y17G9B.5	0	8.02	1
Y17G9B.8	0	6.34	1
Y17G9B.9	0	7.52	1
Y18D10A.1	0	6.74	1
Y18D10A.11	0	9.25	1
Y18D10A.16	0	5.96	1
Y18D10A.8	0	3.3	1
Y18D10A.9	0	5.89	1
Y18H1A.2	0	6.42	1
Y18H1A.3	0	5.62	1
Y18H1A.4	0	5.81	1
Y18H1A.7	0	6.81	1
Y20F4.4	0	5.12	1
Y22D7AL.10	0	6.54	1
Y22D7AL.7	0	5.03	1
Y22D7AL.9	0	2.94	1
Y23H5A.2	0	4.48	1
Y23H5A.3	0	7.04	1
Y23H5B.5	0	5.6	1
Y23H5B.6	0	7.12	1
Y24D9A.8	0	6.63	1
Y24F12A.1	0	8.22	1
Y25C1A.13	0	4.72	1
Y25C1A.5	0	8.09	1
Y25C1A.7	0	6.76	1
Y25C1A.8	0	5.87	1
Y26E6A.2	0	3.05	1
Y27F2A.6	0	4.84	1
Y27F2A.8	0	3.55	1
Y32B12B.2	0	7.7	1
Y32B12B.4	0	7.12	1
Y32H12A.1	0	3.16	1
Y32H12A.2	0	7.7	1
Y32H12A.4	0	6.99	1
Y32H12A.6	0	3.11	1
Y32H12A.7	0	8.63	1
Y32H12A.8	0	7.13	1
Y34B4A.2	0	6.12	1
Y34B4A.7	0	5.51	1
Y34B4A.8	0	6.11	1
Y34D9A.1	0	6.46	1
Y34D9A.3	0	5.54	1
Y34D9A.7	0	2.83	1
Y34F4.5	0	3.69	1
Y37A1A.4	0	4.36	1
Y37A1B.17	0	5.22	1
Y37B11A.2	0	8.07	1
Y37D8A.10	0	3.88	1
Y37D8A.11	0	5.64	1
Y37D8A.18	0	5.3	1
Y37D8A.2	0	5.71	1
Y37D8A.21	0	5.73	1
Y37D8A.25	0	4.2	1
Y37D8A.3	0	3.62	1
Y37D8A.4	0	6.91	1
Y37E11AL.3	0	7.09	1
Y37E11AM.2	0	6.96	1
Y37E11AM.3	0	6.15	1
Y37E11B.3	0	5.07	1
Y37E11B.5	0	3.88	1
Y37E11B.6	0	5.95	1
Y37E3.1	0	7.28	1
Y37E3.10	0	6.92	1
Y37E3.11	0	7.85	1
Y37E3.17	0	8.62	1
Y37E3.8	0	5.29	1
Y37F4.6	0	4.73	1
Y37H2A.1	0	6.8	1
Y37H2A.12	0	4.16	1
Y37H9A.1	0	4.44	1
Y37H9A.3	0	3.78	1
Y38A10A.6	0	8.18	1
Y38A10A.7	0	7.14	1
Y38C1AA.1	0	7.31	1
Y38C1AA.12	0	4.56	1
Y38C1AA.14	0	4.7	1
Y38C9A.1	0	4.66	1
Y38E10A.24	0	3.69	1
Y38F1A.2	0	3.59	1
Y38F2AR.3	0	4.89	1
Y38F2AR.5	0	5.98	1
Y38F2AR.9	0	6.44	1
Y38H6C.16	0	3.02	1
Y38H6C.18	0	2.7	1
Y39A1A.1	0	7.02	1
Y39A1A.12	0	8.85	1
Y39A1A.13	0	5.61	1
Y39A1A.14	0	5.54	1
Y39A1A.16	0	3.47	1
Y39A1A.21	0	4.09	1
Y39A1A.24	0	5.03	1
Y39A1A.3	0	3.41	1
Y39A1A.6	0	3.7	1
Y39A1A.7	0	5.37	1
Y39A1A.8	0	6.15	1
Y39A1A.9	0	2.94	1
Y39A3CL.1	0	7.8	1
Y39A3CL.3	0	2.96	1
Y39A3CL.4	0	3.9	1
Y39A3CL.7	0	4.14	1
Y39B6A.10	0	5.69	1
Y39B6A.13	0	7.31	1
Y39B6A.16	0	3.83	1
Y39B6A.3	0	5.89	1
Y39B6A.33	0	2.67	1
Y39B6A.36	0	7.62	1
Y39B6A.37	0	7.19	1
Y39B6A.39	0	5.89	1
Y39B6A.40	0	6.68	1
Y39B6A.42	0	4.73	1
Y39B6A.43	0	4.05	1
Y39E4A.3	0	7.91	1
Y39E4B.2	0	8.23	1
Y39E4B.5	0	8.36	1
Y39F10B.1	0	7.42	1
Y39G10AR.18	0	4.9	1
Y39G10AR.20	0	5.02	1
Y39G10AR.21	0	6.4	1
Y39G10AR.7	0	5.84	1
Y39G10AR.8	0	7	1
Y39G10AR.9	0	7.25	1
Y39G8B.1	0	4.23	1
Y39G8B.2	0	4.88	1
Y40B1A.1	0	4.85	1
Y40B1B.7	0	5.31	1
Y40B1B.8	0	6.6	1
Y40C5A.4	0	3.99	1
Y40D12A.1	0	6.35	1
Y41C4A.9	0	6.63	1
Y41D4A.4	0	8.04	1
Y41D4A.5	0	6.01	1
Y41D4A.6	0	5.06	1
Y41D4B.11	0	5.7	1
Y41D4B.14	0	2.63	1
Y41E3.1	0	7.81	1
Y41E3.11	0	6.1	1
Y41E3.7	0	8.12	1
Y41E3.8	0	5.96	1
Y42A5A.5	0	3.67	1
Y42H9AR.1	0	6.12	1
Y42H9AR.4	0	6.07	1
Y42H9B.3	0	8.02	1
Y43E12A.3	0	4.86	1
Y43F4B.10	0	6.49	1
Y43F4B.5	0	7.44	1
Y43F4B.7	0	6.7	1
Y43F4B.9	0	6.88	1
Y43F8B.2	0	7.42	1
Y43F8C.6	0	6.29	1
Y43F8C.7	0	5.94	1
Y43F8C.8	0	5.67	1
Y43H11AL.1	0	7.83	1
Y44A6C.1	0	6.39	1
Y44E3A.3	0	5.66	1
Y44E3A.6	0	7.17	1
Y44F5A.1	0	6.93	1
Y45F10D.4	0	5.62	1
Y45F10D.7	0	8.21	1
Y45F3A.9	0	3.33	1
Y45G12B.2	0	6.2	1
Y45G5AL.1	0	7.37	1
Y45G5AM.2	0	7.88	1
Y45G5AM.7	0	8.3	1
Y45G5AM.9	0	7.7	1
Y46E12BL.2	0	7.56	1
Y46G5A.15	0	3.73	1
Y46G5A.18	0	6.32	1
Y46G5A.35	0	3.63	1
Y46G5A.4	0	6.7	1
Y46G5A.8	0	6.28	1
Y46H3A.7	0	3.69	1
Y46H3C.5	0	4.65	1
Y47A7.1	0	4.57	1
Y47D3A.1	0	5	1
Y47D3A.14	0	4.12	1
Y47D3A.22	0	3.67	1
Y47D3A.28	0	6.17	1
Y47D3A.29	0	7.72	1
Y47D3B.4	0	4.27	1
Y47D7A.14	0	7.29	1
Y47D9A.1	0	8.54	1
Y47G6A.14	0	6.04	1
Y47G6A.18	0	7.98	1
Y47G6A.21	0	4.09	1
Y47G6A.22	0	5.31	1
Y47G6A.25	0	8.56	1
Y47G6A.31	0	4.48	1
Y47G6A.4	0	7.04	1
Y47G6A.7	0	4.82	1
Y47G6A.9	0	2.96	1
Y47G7B.2	0	6.12	1
Y47H9C.7	0	7.7	1
Y47H9C.8	0	6.89	1
Y48A5A.1	0	6.15	1
Y48A6B.10	0	3.65	1
Y48A6B.3	0	6.49	1
Y48B6A.1	0	7.24	1
Y48B6A.13	0	5.28	1
Y48B6A.6	0	4.3	1
Y48C3A.10	0	5.37	1
Y48C3A.14	0	3.03	1
Y48C3A.18	0	3.88	1
Y48C3A.20	0	4.66	1
Y48C3A.8	0	3.7	1
Y48E1A.1	0	6.54	1
Y48E1B.3	0	5.94	1
Y48E1B.5	0	3.47	1
Y48E1C.1	0	5.31	1
Y48E1C.2	0	6.32	1
Y48E1C.4	0	5.07	1
Y48G10A.1	0	6.46	1
Y48G10A.2	0	7.88	1
Y48G10A.3	0	5.15	1
Y48G10A.4	0	7.2	1
Y48G1A.1	0	3.68	1
Y48G1A.2	0	7.76	1
Y48G1A.4	0	4.95	1
Y48G1C.1	0	6.24	1
Y48G1C.12	0	5.34	1
Y48G1C.8	0	7.76	1
Y48G1C.9	0	5.37	1
Y48G8AL.1	0	5.65	1
Y48G8AL.10	0	7.88	1
Y48G8AL.13	0	7.14	1
Y48G9A.11	0	4.2	1
Y48G9A.9	0	3.51	1
Y49A10A.2	0	3.38	1
Y49A3A.1	0	5.97	1
Y49A3A.3	0	7.1	1
Y49E10.10	0	3.6	1
Y49E10.21	0	5.46	1
Y49E10.4	0	7.38	1
Y49F6B.2	0	3.75	1
Y49F6B.9	0	7.24	1
Y49F6C.8	0	5.63	1
Y49G5B.1	0	6.9	1
Y4C6A.3	0	9.55	1
Y4C6B.1	0	7.65	1
Y4C6B.5	0	4.83	1
Y50C1A.1	0	7.21	1
Y50D4A.1	0	7.96	1
Y50D4A.2	0	4.38	1
Y50D4A.4	0	5	1
Y50D4C.6	0	6.09	1
Y50D7A.10	0	5.32	1
Y50D7A.4	0	4.98	1
Y50D7A.9	0	5.98	1
Y51A2D.7	0	4.13	1
Y51F10.10	0	8.24	1
Y51F10.2	0	10.2	1
Y51F10.4	0	7.23	1
Y51H1A.2	0	6.55	1
Y51H1A.3	0	6.56	1
Y51H4A.15	0	5.65	1
Y51H7C.3	0	6.19	1
Y51H7C.5	0	3.87	1
Y51H7C.7	0	5.37	1
Y52B11A.10	0	4.49	1
Y52B11A.2	0	6.33	1
Y52B11A.3	0	6.73	1
Y52B11A.8	0	6.34	1
Y52B11A.9	0	7.41	1
Y52B11C.1	0	5.08	1
Y52E8A.2	0	6.6	1
Y53C10A.5	0	4.44	1
Y53C10A.6	0	8.18	1
Y53C12A.10	0	6.41	1
Y53C12A.3	0	6.74	1
Y53C12B.1	0	9	1
Y53C12B.2	0	7.56	1
Y53F4B.13	0	5.57	1
Y53F4B.18	0	4.9	1
Y53F4B.3	0	4.92	1
Y53F4B.39	0	2.74	1
Y53F4B.4	0	4.4	1
Y53F4B.9	0	6.5	1
Y53G8AL.1	0	2.89	1
Y53G8AL.2	0	8.01	1
Y53G8AM.8	0	4.56	1
Y53G8AR.2	0	7.42	1
Y53G8AR.5	0	6.2	1
Y53G8AR.8	0	4.76	1
Y53H1A.2	0	5.46	1
Y54E10A.10	0	7.44	1
Y54E10A.11	0	5.91	1
Y54E10A.12	0	7.96	1
Y54E10A.3	0	7.66	1
Y54E10A.6	0	6.48	1
Y54E10A.7	0	5.24	1
Y54E10BR.1	0	3.72	1
Y54E10BR.2	0	4.66	1
Y54E10BR.3	0	7.33	1
Y54E10BR.4	0	6.04	1
Y54E10BR.5	0	7.12	1
Y54E2A.4	0	3.72	1
Y54E2A.8	0	6.98	1
Y54E5A.5	0	5.16	1
Y54E5A.6	0	4.68	1
Y54E5A.7	0	6.43	1
Y54E5B.2	0	4.97	1
Y54F10AL.1	0	7.25	1
Y54F10AM.11	0	4.48	1
Y54F10AM.5	0	6.47	1
Y54F10AR.1	0	4.54	1
Y54F10AR.2	0	5.12	1
Y54G11A.11	0	6.68	1
Y54G11A.17	0	5.52	1
Y54G11A.2	0	4.83	1
Y54G11A.3	0	8.39	1
Y54G11A.9	0	4.63	1
Y54G2A.10	0	4.63	1
Y54G2A.12	0	5.52	1
Y54G2A.17	0	5.71	1
Y54G2A.18	0	5.39	1
Y54G2A.2	0	6.65	1
Y54G2A.23	0	7.78	1
Y54G2A.26	0	6.48	1
Y54G2A.4	0	2.82	1
Y54G9A.5	0	7.62	1
Y54G9A.7	0	4.52	1
Y54H5A.1	0	8.29	1
Y54H5A.2	0	5.55	1
Y55B1AL.2	0	3.52	1
Y55B1AR.2	0	6.75	1
Y55B1BR.2	0	3	1
Y55D9A.2	0	7.76	1
Y55F3AM.1	0	4.29	1
Y55F3AM.11	0	3.88	1
Y55F3AM.13	0	7.14	1
Y55F3AM.3	0	8.04	1
Y55F3AM.5	0	4.33	1
Y55F3AM.9	0	7.64	1
Y55F3AR.1	0	5.08	1
Y55F3BL.2	0	4.73	1
Y55F3BL.4	0	4.01	1
Y55F3BR.1	0	7.18	1
Y55F3BR.2	0	4.28	1
Y55F3BR.8	0	6.91	1
Y56A3A.11	0	3.97	1
Y56A3A.16	0	6.27	1
Y56A3A.19	0	5.02	1
Y56A3A.22	0	6.98	1
Y56A3A.30	0	3.47	1
Y56A3A.36	0	3.75	1
Y56A3A.7	0	4.04	1
Y57A10A.1	0	5.53	1
Y57A10A.13	0	8.32	1
Y57A10A.16	0	3.35	1
Y57A10A.2	0	3.22	1
Y57A10A.25	0	7.39	1
Y57A10A.26	0	4.92	1
Y57A10A.27	0	7.13	1
Y57A10A.29	0	3.39	1
Y57A10A.31	0	6.37	1
Y57A10A.5	0	7.39	1
Y57A10A.8	0	7.23	1
Y57E12AL.1	0	8.39	1
Y57E12AL.6	0	6.14	1
Y57E12AM.1	0	5.74	1
Y57G11C.15	0	10.3	1
Y57G11C.3	0	6.73	1
Y57G11C.30	0	2.76	1
Y57G11C.33	0	6.86	1
Y57G11C.34	0	4.81	1
Y57G11C.36	0	5.84	1
Y57G11C.43	0	6.32	1
Y57G11C.46	0	3.62	1
Y57G11C.51	0	5.84	1
Y57G11C.8	0	2.94	1
Y57G11C.9	0	8.83	1
Y57G7A.10	0	6.73	1
Y58A7A.3	0	2.92	1
Y59A8A.2	0	6.5	1
Y59A8A.3	0	9.51	1
Y59A8B.10	0	6.76	1
Y59A8B.12	0	4.54	1
Y59A8B.6	0	7.28	1
Y59A8B.8	0	3.48	1
Y59C2A.2	0	5.41	1
Y59C2A.3	0	3.67	1
Y59E9AL.36	0	6.14	1
Y5F2A.4	0	7.07	1
Y60A3A.19	0	6.27	1
Y60A3A.7	0	6.82	1
Y60A3A.8	0	3.64	1
Y60A3A.9	0	7.26	1
Y61A9LA.1	0	6.45	1
Y61A9LA.10	0	8.25	1
Y61A9LA.11	0	3.58	1
Y62E10A.10	0	6.65	1
Y62E10A.14	0	7.91	1
Y62E10A.17	0	7.28	1
Y62E10A.2	0	7.36	1
Y62E10A.6	0	6.1	1
Y62F5A.12	0	3.56	1
Y63D3A.4	0	7.3	1
Y63D3A.7	0	3.65	1
Y63D3A.8	0	5.75	1
Y65B4A.1	0	5.94	1
Y65B4A.8	0	4.54	1
Y65B4BL.3	0	6.79	1
Y65B4BL.4	0	6.12	1
Y65B4BR.5	0	6.98	1
Y65B4BR.8	0	7.01	1
Y66A7A.2	0	3.84	1
Y66D12A.10	0	6.61	1
Y66D12A.15	0	6.39	1
Y66D12A.16	0	7.01	1
Y66D12A.19	0	5.15	1
Y66D12A.21	0	5.46	1
Y66D12A.5	0	6.62	1
Y66D12A.7	0	4.69	1
Y66D12A.8	0	6.89	1
Y66D12A.9	0	7.16	1
Y66H1A.4	0	6.17	1
Y67D2.2	0	7.17	1
Y67D2.3	0	6.41	1
Y67D2.4	0	6.84	1
Y67D2.6	0	4.27	1
Y67D2.7	0	5.86	1
Y67D8A.2	0	6.97	1
Y67D8A.3	0	5.08	1
Y67D8C.3	0	6.15	1
Y67H2A.10	0	8.26	1
Y67H2A.2	0	7.64	1
Y67H2A.4	0	6.95	1
Y67H2A.5	0	6.8	1
Y67H2A.7	0	5.88	1
Y69A2AR.1	0	7.22	1
Y69A2AR.16	0	7.77	1
Y69A2AR.18	0	8.52	1
Y69A2AR.21	0	6.03	1
Y69A2AR.28	0	4.42	1
Y69A2AR.3	0	4.39	1
Y69A2AR.6	0	6.66	1
Y69A2AR.7	0	5.04	1
Y69H2.7	0	5.54	1
Y6B3B.5	0	3.46	1
Y6B3B.9	0	4.82	1
Y6D1A.1	0	4.48	1
Y71A12B.12	0	4.71	1
Y71F9AL.1	0	6.75	1
Y71F9AL.10	0	5.75	1
Y71F9AL.12	0	5.16	1
Y71F9AL.17	0	8.52	1
Y71F9AL.4	0	5.33	1
Y71F9AL.8	0	5.54	1
Y71F9AL.9	0	8.75	1
Y71F9AR.3	0	7.1	1
Y71F9B.13	0	2.7	1
Y71F9B.2	0	6.08	1
Y71G10AL.1	0	4.22	1
Y71G12A.2	0	6.36	1
Y71G12B.1	0	7.64	1
Y71G12B.10	0	7.14	1
Y71G12B.23	0	4.96	1
Y71G12B.6	0	5.25	1
Y71G12B.8	0	7.45	1
Y71H10A.1	0	6.09	1
Y71H10B.1	0	6.83	1
Y71H2AM.1	0	5.11	1
Y71H2AM.10	0	4.02	1
Y71H2AM.11	0	6.73	1
Y71H2AM.12	0	3.8	1
Y71H2AM.13	0	2.83	1
Y71H2AM.20	0	6.81	1
Y71H2AM.24	0	6.36	1
Y71H2AM.3	0	4.05	1
